,AREA,CODE,CATALOG,TITLE,DESCRIPTION,UNIT,QTY,NOTE
560, MEC-TUB,4.2,3018173,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 8"" X 2"", S-40 X S-40",UN,0.0,
561, MEC-TUB,4.2,3018174,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 8"" X 4"", S-40 X S-40",UN,0.0,
562, MEC-TUB,4.2,3018196,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 4"", S-40 X S-40",UN,0.0,
563, MEC-TUB,4.2,3018190,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 3"", S-40 X S-40",UN,0.0,
564, MEC-TUB,4.2,3018187,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 2"", S-40 X S-40",UN,0.0,
565, MEC-TUB,4.2,3018184,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 1"", S-40 X S-40",UN,0.0,
566, MEC-TUB,4.2,3018193,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 3/4"", S-40 X S-40",UN,0.0,
567, MEC-TUB,4.2,3018197,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 4"", S-80 X S-80",UN,0.0,
568, MEC-TUB,4.2,3018191,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 3"", S-80 X S-80",UN,0.0,
569, MEC-TUB,4.2,3018188,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 2"", S-80 X S-80",UN,0.0,
570, MEC-TUB,4.2,3018185,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 1"", S-80 X S-80",UN,0.0,
571, MEC-TUB,4.2,3018194,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 3/4"", S-80 X S-80",UN,0.0,
572, MEC-TUB,4.2,3018198,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 4"", S-160 X S-160",UN,0.0,
573, MEC-TUB,4.2,3018192,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 3"", S-160 X S-160",UN,0.0,
574, MEC-TUB,4.2,3018189,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 2"", S-160 X S-160",UN,0.0,
575, MEC-TUB,4.2,3018186,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 1"", S-160 X S-160",UN,0.0,
576, MEC-TUB,4.2,3018195,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 3/4"", S-160 X S-160",UN,0.0,
577, MEC-TUB,4.2,3018181,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 4"" X 3"", S-40 X S-40",UN,0.0,
578, MEC-TUB,4.2,3018178,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 4"" X 2"", S-40 X S-40",UN,0.0,
579, MEC-TUB,4.2,3018175,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 4"" X 1"", S-40 X S-40",UN,0.0,
580, MEC-TUB,4.2,3018182,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 4"" X 3"", S-80 X S-80",UN,0.0,
581, MEC-TUB,4.2,3018179,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 4"" X 2"", S-80 X S-80",UN,0.0,
582, MEC-TUB,4.2,3018176,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 4"" X 1"", S-80 X S-80",UN,0.0,
583, MEC-TUB,4.2,3018183,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 4"" X 3"", S-160 X S-160",UN,0.0,
584, MEC-TUB,4.2,3018180,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 4"" X 2"", S-160 X S-160",UN,0.0,
585, MEC-TUB,4.2,3018177,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105,","SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 4"" X 1"", S-160 X S-160",UN,0.0,
586, MEC-TUB,4.2,3017391,"SUMINISTRO BUSHING RED, THRD_ENG X SW, 6000LB, ASTM A105","SUMINISTRO DE BUSHING RED, THRD_ENG X SW, 6000LB, ASTM A105 1-1/2""X3/4""",UN,0.0,
587, MEC-TUB,4.2,3017392,"SUMINISTRO BUSHING RED, THRD_ENG X SW, 6000LB, ASTM A105","SUMINISTRO DE BUSHING RED, THRD_ENG X SW, 6000LB, ASTM A105 2""X3/4""",UN,0.0,
588, MEC-TUB,4.2,CATALOGAR,"SUMINISTRO BUSHING RED, THRD_ENG X SW, 6000LB, ASTM A105","SUMINISTRO DE REDUCCION,BUSHING,CS,1/2"",1/4"",3000PSI,T",UN,0.0,
589, MEC-TUB,4.2,CATALOGAR,"SUMINISTRO BUSHING RED, THRD_ENG X SW, 6000LB, ASTM A105","SUMINISTRO DE REDUCCION,BUSHING,CS,1/2"",3/8"",3000PSI,T",UN,0.0,
590, MEC-TUB,4.2,CATALOGAR,"SUMINISTRO BUSHING RED, THRD_ENG X SW, 6000LB, ASTM A105","SUMINISTRO DE BUSHING,PIPE,CS,3/4""X1/4"",3000LB,THD,A10",UN,0.0,
591, MEC-TUB,4.2,CATALOGAR,"SUMINISTRO BUSHING RED, THRD_ENG X SW, 6000LB, ASTM A105","SUMINISTRO DE REDUCCION,BUSHING,CS,1"",3/8"",THD,A105,MS",UN,0.0,
592, MEC-TUB,4.2,CATALOGAR,"SUMINISTRO BUSHING RED, THRD_ENG X SW, 6000LB, ASTM A105","SUMINISTRO DE REDUCCION,BUSHING,CS,2"",1"",THD,A105,MSS-",UN,0.0,
593, MEC-TUB,4.2,CATALOGAR,"SUMINISTRO BUSHING RED, THRD_ENG X SW, 6000LB, ASTM A105","SUMINISTRO DE REDUCCION,BUSHING,CS,1"",1/2"",3000PSI,MNP",UN,0.0,
594, MEC-TUB,4.2,CATALOGAR,"SUMINISTRO BUSHING RED, THRD_ENG X SW, 6000LB, ASTM A105","SUMINISTRO DE REDUCCION,BUSHING,CS,1-1/2"",1"",THD,A105,",UN,0.0,
595, MEC-TUB,4.2,CATALOGAR,"SUMINISTRO BUSHING RED, THRD_ENG X SW, 6000LB, ASTM A105","SUMINISTRO DE REDUCCION,BUSHING,CS,3/4"",1/2"",3000PSI",UN,0.0,
596, MEC-TUB,4.2,3017418,"SUMINISTRO DE CAP, CLASS ","SUMINISTRO DE CAP, CLASS 3000, SW, ASTM A-105, ASME B16.11 3/4""",UN,0.0,
597, MEC-TUB,4.2,3015937,"SUMINISTRO DE CAP, CLASS ","SUMINISTRO DE CAP, CLASS 6000, SW, ASTM A-105, ASME B16.11 3/4""",UN,0.0,
598, MEC-TUB,4.2,3015938,"SUMINISTRO DE CAP, CLASS ","SUMINISTRO DE CAP, SCH STD, BW, ASTM A-234 GR WPB, ASME B16.9 4""",UN,0.0,
599, MEC-TUB,4.2,3015940,"SUMINISTRO DE CAP, CLASS ","SUMINISTRO DE COUPLING, CLASS 6000, THRDXMNPT, ASTM A-105, ASME B16.11-1/2""",UN,0.0,
600, MEC-TUB,4.2,CATALOGAR,"SUMINISTRO DE CAP, CLASS ","SUMINISTRO DE CAP, SCH 20, SMLS, BW, ASTM A234 GR. WPB, ASME B16.9, 8""",UN,0.0,
601, MEC-TUB,4.2,CATALOGAR,"SUMINISTRO DE CAP, CLASS ","SUMINISTRO DE CAP, SCH 20, SMLS, BW, ASTM A234 GR. WPB, ASME B16.9, 2""",UN,0.0,
602, MEC-TUB,4.2,3017596,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 150# , 1/2"" . ",UN,0.0,
603, MEC-TUB,4.2,3017599,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 150# , 3/4"" .",UN,0.0,
604, MEC-TUB,4.2,3017595,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 150# , 1"" . ",UN,0.0,
605, MEC-TUB,4.2,3017585,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 150# , 1-1/2"" . ",UN,0.0,
606, MEC-TUB,4.2,3017597,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 150# , 2"" .",UN,0.0,
607, MEC-TUB,4.2,3017598,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 150# , 3"" . ",UN,0.0,
608, MEC-TUB,4.2,3017600,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 150# , 4"" . ",UN,0.0,
609, MEC-TUB,4.2,3017601,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 150# , 6"" . ",UN,0.0,
610, MEC-TUB,4.2,3017602,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 150# , 8"" . ",UN,0.0,
611, MEC-TUB,4.2,3017604,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 300# , 1/2"" . ",UN,0.0,
612, MEC-TUB,4.2,3017607,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 300# , 3/4"" .",UN,0.0,
613, MEC-TUB,4.2,3017603,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 300# , 1"" . ",UN,0.0,
614, MEC-TUB,4.2,3017586,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 300# , 1-1/2"" . ",UN,0.0,
615, MEC-TUB,4.2,3017605,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 300# , 2"" .",UN,0.0,
616, MEC-TUB,4.2,3017606,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 300# , 3"" . ",UN,0.0,
617, MEC-TUB,4.2,3017608,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 300# , 4"" . ",UN,0.0,
618, MEC-TUB,4.2,3017609,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 300# , 6"" . ",UN,0.0,
619, MEC-TUB,4.2,3017610,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 300# , 8"" . ",UN,0.0,
620, MEC-TUB,4.2,3017612,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 600# , 1/2"" . ",UN,0.0,
621, MEC-TUB,4.2,3017615,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 600# , 3/4"" .",UN,0.0,
622, MEC-TUB,4.2,3017611,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 600# , 1"" . ",UN,0.0,
623, MEC-TUB,4.2,3017587,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 600# , 1-1/2"" . ",UN,0.0,
624, MEC-TUB,4.2,3017613,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 600# , 2"" .",UN,0.0,
625, MEC-TUB,4.2,3017614,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 600# , 3"" . ",UN,0.0,
626, MEC-TUB,4.2,3017616,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 600# , 4"" . ",UN,0.0,
627, MEC-TUB,4.2,3017617,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 600# , 6"" . ",UN,0.0,
628, MEC-TUB,4.2,3017618,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT FF, CLASS 600# , 8"" . ",UN,0.0,
629, MEC-TUB,4.2,3017620,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 150# , 1/2"" . ",UN,0.0,
630, MEC-TUB,4.2,3017623,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 150# , 3/4"" . ",UN,0.0,
631, MEC-TUB,4.2,3017619,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 150# , 1"" . ",UN,0.0,
632, MEC-TUB,4.2,3017588,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 150# , 1-1/2"" . ",UN,0.0,
633, MEC-TUB,4.2,3017621,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 150# , 2"" . ",UN,0.0,
634, MEC-TUB,4.2,3017622,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 150# , 3"" . ",UN,0.0,
635, MEC-TUB,4.2,3017624,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 150# , 4"" . ",UN,0.0,
636, MEC-TUB,4.2,3017625,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 150# , 6"" . ",UN,0.0,
637, MEC-TUB,4.2,3017626,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 150# , 8"" . ",UN,0.0,
638, MEC-TUB,4.2,3017634,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 300# , 1/2"" . ",UN,0.0,
639, MEC-TUB,4.2,3017637,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 300# , 3/4"" . ",UN,0.0,
640, MEC-TUB,4.2,3017633,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 300# , 1"" . ",UN,0.0,
641, MEC-TUB,4.2,3017592,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 300# , 1-1/2"" . ",UN,0.0,
642, MEC-TUB,4.2,3017635,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 300# , 2"" . ",UN,0.0,
643, MEC-TUB,4.2,3017636,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 300# , 3"" . ",UN,0.0,
644, MEC-TUB,4.2,3017638,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 300# , 4"" . ",UN,0.0,
645, MEC-TUB,4.2,3017639,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 300# , 6"" . ",UN,0.0,
646, MEC-TUB,4.2,3017640,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 300# , 8"" . ",UN,0.0,
647, MEC-TUB,4.2,3017642,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 600# , 1/2"" . ",UN,0.0,
648, MEC-TUB,4.2,3017645,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 600# , 3/4"" . ",UN,0.0,
649, MEC-TUB,4.2,3017641,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 600# , 1"" . ",UN,0.0,
650, MEC-TUB,4.2,3017593,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 600# , 1-1/2"" . ",UN,0.0,
651, MEC-TUB,4.2,3017643,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 600# , 2"" . ",UN,0.0,
652, MEC-TUB,4.2,3017644,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 600# , 3"" . ",UN,0.0,
653, MEC-TUB,4.2,3017646,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 600# , 4"" . ",UN,0.0,
654, MEC-TUB,4.2,3017647,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 600# , 6"" . ",UN,0.0,
655, MEC-TUB,4.2,3017648,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 600# , 8"" . ",UN,0.0,
656, MEC-TUB,4.2,3017650,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 900# , 1/2"" . ",UN,0.0,
657, MEC-TUB,4.2,3017653,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 900# , 3/4"" . ",UN,0.0,
658, MEC-TUB,4.2,3017649,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 900# , 1"" . ",UN,0.0,
659, MEC-TUB,4.2,3017594,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 900# , 1-1/2"" . ",UN,0.0,
660, MEC-TUB,4.2,3017651,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 900# , 2"" . ",UN,0.0,
661, MEC-TUB,4.2,3017652,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 900# , 3"" . ",UN,0.0,
662, MEC-TUB,4.2,3017654,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 900# , 4"" . ",UN,0.0,
663, MEC-TUB,4.2,3017655,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 900# , 6"" . ",UN,0.0,
664, MEC-TUB,4.2,3017656,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 900# , 8"" . ",UN,0.0,
665, MEC-TUB,4.2,3017589,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 1500# , 1/2"" . ",UN,0.0,
666, MEC-TUB,4.2,3017591,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 1500# , 3/4"" . ",UN,0.0,
667, MEC-TUB,4.2,3017627,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 1500# , 1"" . ",UN,0.0,
668, MEC-TUB,4.2,3017590,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 1500# , 1-1/2"" . ",UN,0.0,
669, MEC-TUB,4.2,3017628,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 1500# , 2"" . ",UN,0.0,
670, MEC-TUB,4.2,3017629,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 1500# , 3"" . ",UN,0.0,
671, MEC-TUB,4.2,3017630,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 1500# , 4"" . ",UN,0.0,
672, MEC-TUB,4.2,3017631,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 1500# , 6"" . ",UN,0.0,
673, MEC-TUB,4.2,3017632,SUMINISTRO DE KITS DE AISLAMIENTO ,"SUMINISTRO DE INSULATION JOINT RF, CLASS 1500# , 8"" . ",UN,0.0,
674, MEC-TUB,4.2,CATALOGAR,TIPO GORRO DE BRUJA O TIPO PANTALLA," SUMINISTRO DE FILTROS TIPO GORRO DE BRUJA DE Ø MENORES A 2"" ",UN,0.0,
675, MEC-TUB,4.2,CATALOGAR,TIPO GORRO DE BRUJA O TIPO PANTALLA," SUMINISTRO DE FILTROS TIPO GORRO DE BRUJA DE Ø 2"" ",UN,0.0,
676, MEC-TUB,4.2,CATALOGAR,TIPO GORRO DE BRUJA O TIPO PANTALLA," SUMINISTRO DE FILTROS TIPO GORRO DE BRUJA DE Ø 3"" ",UN,0.0,
677, MEC-TUB,4.2,CATALOGAR,TIPO GORRO DE BRUJA O TIPO PANTALLA," SUMINISTRO DE FILTROS TIPO GORRO DE BRUJA DE Ø 4"" ",UN,0.0,
678, MEC-TUB,4.2,CATALOGAR,TIPO GORRO DE BRUJA O TIPO PANTALLA," SUMINISTRO DE FILTROS TIPO GORRO DE BRUJA DE Ø 6"" ",UN,0.0,
679, MEC-TUB,4.2,CATALOGAR,TIPO GORRO DE BRUJA O TIPO PANTALLA," SUMINISTRO DE FILTROS TIPO GORRO DE BRUJA DE Ø 8"" ",UN,0.0,
680, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 150," SUMINISTRO DE FILTROS TIPO Y ANSI 150 DE Ø MENORES A 2"" ",UN,0.0,
681, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 150," SUMINISTRO DE FILTROS TIPO Y ANSI 150 DE Ø 2"" ",UN,0.0,
682, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 150," SUMINISTRO DE FILTROS TIPO Y ANSI 150 DE Ø 3"" ",UN,4.0,
683, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 150," SUMINISTRO DE FILTROS TIPO Y ANSI 150 DE Ø 4"" ",UN,4.0,
684, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 150," SUMINISTRO DE FILTROS TIPO Y ANSI 150 DE Ø 6"" ",UN,4.0,
685, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 150," SUMINISTRO DE FILTROS TIPO Y ANSI 150 DE Ø 8"" ",UN,0.0,
686, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 300," SUMINISTRO DE FILTROS TIPO Y ANSI 300 DE Ø MENORES A 2"" ",UN,0.0,
687, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 300," SUMINISTRO DE FILTROS TIPO Y ANSI 300 DE Ø 2"" ",UN,0.0,
688, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 300," SUMINISTRO DE FILTROS TIPO Y ANSI 300 DE Ø 3"" ",UN,0.0,
689, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 300," SUMINISTRO DE FILTROS TIPO Y ANSI 300 DE Ø 4"" ",UN,0.0,
690, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 300," SUMINISTRO DE FILTROS TIPO Y ANSI 300 DE Ø 6"" ",UN,0.0,
691, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 300," SUMINISTRO DE FILTROS TIPO Y ANSI 300 DE Ø 8"" ",UN,0.0,
692, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 600," SUMINISTRO DE FILTROS TIPO Y ANSI 600 DE Ø MENORES A 2"" ",UN,0.0,
693, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 600," SUMINISTRO DE FILTROS TIPO Y ANSI 600 DE Ø 2"" ",UN,0.0,
694, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 600," SUMINISTRO DE FILTROS TIPO Y ANSI 600 DE Ø 3"" ",UN,0.0,
695, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 600," SUMINISTRO DE FILTROS TIPO Y ANSI 600 DE Ø 4"" ",UN,0.0,
696, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 600," SUMINISTRO DE FILTROS TIPO Y ANSI 600 DE Ø 6"" ",UN,0.0,
697, MEC-TUB,4.2,CATALOGAR,TIPO Y ANSI 600," SUMINISTRO DE FILTROS TIPO Y ANSI 600 DE Ø 8"" ",UN,0.0,
698, MEC-TUB,4.2,CATALOGAR,TIPO T ANSI 150," SUMINISTRO DE FILTROS TIPO T ANSI 150 DE Ø MENORES A 2"" ",UN,0.0,
699, MEC-TUB,4.2,CATALOGAR,TIPO T ANSI 150," SUMINISTRO DE FILTROS TIPO T ANSI 150 DE Ø 2"" ",UN,0.0,
700, MEC-TUB,4.2,CATALOGAR,TIPO T ANSI 150," SUMINISTRO DE FILTROS TIPO T ANSI 150 DE Ø 3"" ",UN,0.0,
