SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_CODE,SUPPLY_TITLE,SUPPLY_DESCRIPTION,MANUFACTURING_CODE,MANUFACTURING_TITLE,MANUFACTURING_DESCRIPTION,ERECTION_CODE,ERECTION_TITLE,ERECTION_DESCRIPTION
CS4SA1,PP,PE,1,"ASTM A106 Gr.B, S-160, Seamless, ASME B36.10, PE","PIPE, SEAMLESS, CS, ASTM A106 Gr.B, ASME B36.10, PE, SCH 160","1/2""",0.5,-,-,160,PE,-,1.95,21.3,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,"SUMINISTRO DE PIPE ASME B36.10 PE SEAMLESS ASTM A106 GR.  B, 1/2 "", S-160",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,PP,PE,1,"ASTM A106 Gr.B, S-160, Seamless, ASME B36.10, PE","PIPE, SEAMLESS, CS, ASTM A106 Gr.B, ASME B36.10, PE, SCH 160","3/4""",0.75,-,-,160,PE,-,2.9,26.7,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,"SUMINISTRO DE PIPE ASME B36.10 PE SEAMLESS ASTM A106 GR.  B, 3/4 "", S-160",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,PP,PE,1,"ASTM A106 Gr.B, S-160, Seamless, ASME B36.10, PE","PIPE, SEAMLESS, CS, ASTM A106 Gr.B, ASME B36.10, PE, SCH 160","1""",1,-,-,160,PE,-,4.24,33.4,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,"SUMINISTRO DE PIPE ASME B36.10 PE SEAMLESS ASTM A106 GR.  B, 1 "", S-160",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,PP,PE,1,"ASTM A106 Gr.B, S-160, Seamless, ASME B36.10, PE","PIPE, SEAMLESS, CS, ASTM A106 Gr.B, ASME B36.10, PE, SCH 160","1-1/2""",1.5,-,-,160,PE,-,7.25,48.3,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,"SUMINISTRO DE PIPE ASME B36.10 PE SEAMLESS ASTM A106 GR.  B, 1 1/2 "", S-160",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,PP,BE,1,"API 5L Gr.B, S-40, Seamless, ASME B36.10, PSL2, BE","PIPE, SEAMLESS, CS, API 5L Gr.B, ASME B36.10, PSL2, BE, SCH 40","2""",2,-,-,40,BE,-,5.44,60.3,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,"SUMINISTRO DE PIPE, SCH 40, SMLS, BE, API 5L GR. B, PSL2, ASME B36.10, DIAM. 2""",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 2"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 2”
CS4SA1,PP,BE,1,"API 5L Gr.B, S-40, Seamless, ASME B36.10, PSL2, BE","PIPE, SEAMLESS, CS, API 5L Gr.B, ASME B36.10, PSL2, BE, SCH 40","3""",3,-,-,40,BE,-,11.29,88.9,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,"SUMINISTRO DE PIPE, SCH 40, SMLS, BE, API 5L GR. B, PSL2, ASME B36.10, DIAM. 3""",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 3"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 3”
CS4SA1,PP,BE,1,"API 5L Gr.B, S-40, Seamless, ASME B36.10, PSL2, BE","PIPE, SEAMLESS, CS, API 5L Gr.B, ASME B36.10, PSL2, BE, SCH 40","4""",4,-,-,40,BE,-,16.08,114.3,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,"SUMINISTRO DE PIPE, SCH 40, SMLS, BE, API 5L GR. B, PSL2, ASME B36.10, DIAM. 4""",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 4"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 4”
CS4SA1,PP,BE,1,"API 5L Gr.B, S-40, Seamless, ASME B36.10, PSL2, BE","PIPE, SEAMLESS, CS, API 5L Gr.B, ASME B36.10, PSL2, BE, SCH 40","6""",6,-,-,40,BE,-,28.26,168.3,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,"SUMINISTRO DE PIPE, SCH 40, SMLS, BE, API 5L GR. B, PSL2, ASME B36.10, DIAM. 6""",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 6"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 6”
CS4SA1,PP,BE,1,"API 5L Gr.B, S-40, Seamless, ASME B36.10, PSL2, BE","PIPE, SEAMLESS, CS, API 5L Gr.B, ASME B36.10, PSL2, BE, SCH 40","8""",8,-,-,40,BE,-,42.55,219.1,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,"SUMINISTRO DE PIPE, SCH 40, SMLS, BE, API 5L GR. B, PSL2, ASME B36.10, DIAM. 8""",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 8"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 8”
CS4SA1,PP,BE,1,,,"10""",10,-,-,,BE,-,,273.1,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 10"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 10”
CS4SA1,PP,BE,1,,,"12""",12,-,-,,BE,-,,323.9,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 12"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 12”
CS4SA1,PP,BE,1,,,"14""",14,-,-,,BE,-,,355.6,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 14"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 14”
CS4SA1,PP,BE,1,,,"16""",16,-,-,,BE,-,,406.4,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 16"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 16”
CS4SA1,PP,BE,1,,,"18""",18,-,-,,BE,-,,457,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 18"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 18”
CS4SA1,PP,BE,1,,,"20""",20,-,-,,BE,-,,508,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 20"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 20”
CS4SA1,PP,BE,1,,,"24""",24,-,-,,BE,-,,610,-,4.2,SUMINISTRO DE TUBERÍAS Y ACCESORIOS,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 24"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 24”
CS4SA1,FL,SW,3,,,"1/2""",0.5,-,-,-,RF,600,1.2,0,-,4.2,SUMINISTRO DE SOCKETWELD FLANGE,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,FL,SW,3,,,"3/4""",0.75,-,-,-,RF,600,1.4,0,-,4.2,SUMINISTRO DE SOCKETWELD FLANGE,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,FL,SW,3,,,"1""",1,-,-,-,RF,600,1.4,0,-,4.2,SUMINISTRO DE SOCKETWELD FLANGE,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,FL,SW,3,,,"1-1/2""",1.5,-,-,-,RF,600,2.7,0,-,4.2,SUMINISTRO DE SOCKETWELD FLANGE,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,FL,WNK,3,"ASTM A105, Weldneck Flange, ASME B16.5, RF/BW End","WELD NECK FLANGE, CS, ASTM A105, ASME B16.5, CLASS 600, RF, SCH 40","2""",2,-,-,40,RF,600,4.14,0.030,-,4.2,SUMINISTRO DE FLANGE,"SUMINISTRO DE FLANGE WN, 600#, SCH 40, RF, ASTM A-105, ASME B16.5 2""",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 2"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 2”
CS4SA1,FL,WNK,3,"ASTM A105, Weldneck Flange, ASME B16.5, RF/BW End","WELD NECK FLANGE, CS, ASTM A105, ASME B16.5, CLASS 600, RF, SCH 40","3""",3,-,-,40,RF,600,8.17,0.040,-,4.2,SUMINISTRO DE FLANGE,"SUMINISTRO DE FLANGE WN, 600#, SCH 40, RF, ASTM A-105, ASME B16.5 3""",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 3"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 3”
CS4SA1,FL,WNK,3,"ASTM A105, Weldneck Flange, ASME B16.5, RF/BW End","WELD NECK FLANGE, CS, ASTM A105, ASME B16.5, CLASS 600, RF, SCH 40","4""",4,-,-,40,RF,600,17.09,0.050,-,4.2,SUMINISTRO DE FLANGE,"SUMINISTRO DE FLANGE WN, 600#, SCH 40, RF, ASTM A-105, ASME B16.5 4""",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 4"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 4”
CS4SA1,FL,WNK,3,"ASTM A105, Weldneck Flange, ASME B16.5, RF/BW End","WELD NECK FLANGE, CS, ASTM A105, ASME B16.5, CLASS 600, RF, SCH 40","6""",6,-,-,40,RF,600,33.62,0.080,-,4.2,SUMINISTRO DE FLANGE,"SUMINISTRO DE FLANGE WN, 600#, SCH 40, RF, ASTM A-105, ASME B16.5 6""",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 6"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 6”
CS4SA1,FL,WNK,3,"ASTM A105, Weldneck Flange, ASME B16.5, RF/BW End","WELD NECK FLANGE, CS, ASTM A105, ASME B16.5, CLASS 600, RF, SCH 40","8""",8,-,-,40,RF,600,51.83,0.110,-,4.2,SUMINISTRO DE FLANGE,"SUMINISTRO DE FLANGE WN, 600#, SCH 40, RF, ASTM A-105, ASME B16.5 8""",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 8"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 8”
CS4SA1,FL,WNK,3,,,"10""",10,-,-,,RF,600,42.35,0.140,-,4.2,SUMINISTRO DE FLANGE,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 10"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 10”
CS4SA1,FL,WNK,3,,,"12""",12,-,-,,RF,600,60.59,0.190,-,4.2,SUMINISTRO DE FLANGE,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 12"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 12”
CS4SA1,FL,WNK,3,,,"14""",14,-,-,,RF,600,87.52,0.260,-,4.2,SUMINISTRO DE FLANGE,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 14"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 14”
CS4SA1,FL,WNK,3,,,"16""",16,-,-,,RF,600,109.56,0,-,4.2,SUMINISTRO DE FLANGE,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 16"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 16”
CS4SA1,FL,WNK,3,,,"18""",18,-,-,,RF,600,135.64,0,-,4.2,SUMINISTRO DE FLANGE,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 18"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 18”
CS4SA1,FL,WNK,3,,,"20""",20,-,-,,RF,600,164.54,0,-,4.2,SUMINISTRO DE FLANGE,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 20"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 20”
CS4SA1,FL,WNK,3,,,"24""",24,-,-,,RF,600,246.48,0,-,4.2,SUMINISTRO DE FLANGE,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 24"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 24”
CS4SA1,FL,BLD,3,,,"1/2""",0.5,-,-,-,RF,600,0,0.010,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 1/2 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,FL,BLD,3,,,"3/4""",0.75,-,-,-,RF,600,0,0.010,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 3/4 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,FL,BLD,3,,,"1""",1,-,-,-,RF,600,0,0.010,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 1 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,FL,BLD,3,,,"1-1/2""",1.5,-,-,-,RF,600,0,0.020,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 1 1/2 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,FL,BLD,3,,,"2""",2,-,-,-,RF,600,0,0.030,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 2 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 2"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 2”
CS4SA1,FL,BLD,3,,,"3""",3,-,-,-,RF,600,0,0.050,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 3 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 3"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 3”
CS4SA1,FL,BLD,3,,,"4""",4,-,-,-,RF,600,0,0.060,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 4 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 4"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 4”
CS4SA1,FL,BLD,3,,,"6""",6,-,-,-,RF,600,0,0.100,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 6 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 6"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 6”
CS4SA1,FL,BLD,3,,,"8""",8,-,-,-,RF,600,0,0.140,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 8""",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 8"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 8”
CS4SA1,FL,BLD,3,,,"10""",10,-,-,-,RF,600,0,0.200,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 10 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 10"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 10”
CS4SA1,FL,BLD,3,,,"12""",12,-,-,-,RF,600,0,0.270,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 12 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 12"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 12”
CS4SA1,FL,BLD,3,,,"14""",14,-,-,-,RF,600,0,0.330,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 14 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 14"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 14”
CS4SA1,FL,BLD,3,,,"16""",16,-,-,-,RF,600,0,0.400,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 16 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 16"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 16”
CS4SA1,FL,BLD,3,,,"18""",18,-,-,-,RF,600,0,0.470,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 18 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 18"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 18”
CS4SA1,FL,BLD,3,,,"20""",20,-,-,-,RF,600,0,0.570,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 20 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 20"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 20”
CS4SA1,FL,BLD,3,,,"24""",24,-,-,-,RF,600,0,0.760,-,4.2,SUMINISTRO DE BLIND FLANGE #600,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 600 LB RAISED FACE FORGED ASTM A105, 24 """,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 24"" ",4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 24”
CS4SA1,FT,45L,2,"ASTM A105, 45 Degree elbow, ASME B16.11, SW Ends","ELBOW 45 DEG, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1/2""",0.5,-,-,-,SW,3000,0.13,0.005,-,4.2,SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11,-,4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
